	Abiotrophia	Acidaminococcus	Acinetobacter	Actinomyces	Actinotignum	Adlercreutzia	Agathobacter	Akkermansia	Alistipes	Allisonella	Alloprevotella	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	Alloscardovia	Anaerococcus	Anaerofilum	Anaerofustis	Anaeroglobus	Anaeroplasma	Anaerostipes	Anaerotruncus	Arcanobacterium	Asteroleplasma	Atopobium	Bacillus	Bacteroides	Barnesiella	Bergeyella	Bifidobacterium	Bilophila	Blautia	Brevundimonas	Butyricicoccus	Butyricimonas	CAG-352	CAG-56	CHKCI002	Campylobacter	Candidatus_Saccharimonas	Candidatus_Soleaferrea	Catabacter	Catenibacterium	Catenisphaera	Cellulosilyticum	Chloroplast	Christensenella	Christensenellaceae_R-7_group	Citrobacter	Cloacibacillus	Clostridia_UCG-014	Clostridia_vadinBB60_group	Clostridioides	Clostridium_sensu_stricto_1	Clostridium_sensu_stricto_13	Clostridium_sensu_stricto_2	Colidextribacter	Collinsella	Comamonas	Coprobacillus	Coprobacter	Coprococcus	Coriobacteriaceae_UCG-002	Coriobacteriaceae_UCG-003	Corynebacterium	DTU089	Defluviitaleaceae_UCG-011	Desulfovibrio	Dialister	Dielma	Dolosigranulum	Dorea	Dysgonomonas	Eggerthella	Eisenbergiella	Elusimicrobium	Enterobacter	Enterococcus	Enterorhabdus	Epulopiscium	Erysipelatoclostridiaceae	Erysipelatoclostridium	Erysipelotrichaceae	Erysipelotrichaceae_UCG-003	Erysipelotrichaceae_UCG-006	Escherichia-Shigella	Eubacterium	Ezakiella	F0332	Facklamia	Faecalibacterium	Faecalicoccus	Faecalitalea	Family_XIII_AD3011_group	Family_XIII_UCG-001	Fenollaria	Finegoldia	Flavonifractor	Fournierella	Frisingicoccus	Fructilactobacillus	Fusicatenibacter	Fusobacterium	GCA-900066575	GCA-900066755	Gallicola	Gastranaerophilales	Gemella	Gordonia	Gordonibacter	Haemophilus	Hafnia-Obesumbacterium	Holdemanella	Holdemania	Howardella	Hungatella	Hydrogenoanaerobacterium	Incertae_Sedis	Intestinibacter	Intestinimonas	Izemoplasmatales	Kocuria	Lachnoclostridium	Lachnospira	Lachnospiraceae_FCS020_group	Lachnospiraceae_NC2004_group	Lachnospiraceae_ND3007_group	Lachnospiraceae_NK4A136_group	Lachnospiraceae_UCG-003	Lachnospiraceae_UCG-004	Lachnospiraceae_UCG-010	Lacticaseibacillus	Lactobacillus	Lactococcus	Latilactobacillus	Lautropia	Lawsonella	Lelliottia	Leptotrichia	Leuconostoc	Libanicoccus	Ligilactobacillus	Limosilactobacillus	Mailhella	Megamonas	Megasphaera	Merdibacter	Mitsuokella	Mobiluncus	Mogibacterium	Monoglobus	Morganella	Murdochiella	Muribaculaceae	NK4A214_group	Negativibacillus	Negativicoccus	Neisseria	Odoribacter	Olsenella	Oribacterium	Oscillibacter	Oscillospira	Oxalobacter	P5D1-392	Paeniclostridium	Paludicola	Parabacteroides	Paraprevotella	Parasutterella	Parvimonas	Pediococcus	Peptococcus	Peptoniphilus	Peptostreptococcus	Phascolarctobacterium	Phocea	Porphyromonas	Prevotella	Prevotella_7	Prevotella_9	Prevotellaceae_NK3B31_group	Prevotellaceae_UCG-001	Propionibacterium	Pseudoflavonifractor	Pseudomonas	Pseudopropionibacterium	Pseudoramibacter	Pyramidobacter	RF39	Raoultibacter	Rikenellaceae_RC9_gut_group	Romboutsia	Roseburia	Rothia	Ruminococcus	S5-A14a	SWB02	Saccharimonadaceae	Saccharimonadales	Sanguibacteroides	Sarcina	Scardovia	Selenomonas	Sellimonas	Senegalimassilia	Serratia	Slackia	Sneathia	Solobacterium	Staphylococcus	Stenotrophomonas	Streptococcus	Subdoligranulum	Succinatimonas	Succinivibrio	Sutterella	TM7x	Tannerellaceae	Terrisporobacter	Turicibacter	Tuzzerella	Tyzzerella	UBA1819	UCG-002	UCG-003	UCG-004	UCG-005	UCG-008	UCG-009	UCG-010	Varibaculum	Veillonella	Victivallaceae	Victivallis	Weissella	[Bacteroides]_pectinophilus_group	[Clostridium]_innocuum_group	[Clostridium]_methylpentosum_group	[Eubacterium]_brachy_group	[Eubacterium]_coprostanoligenes_group	[Eubacterium]_eligens_group	[Eubacterium]_hallii_group	[Eubacterium]_nodatum_group	[Eubacterium]_ruminantium_group	[Eubacterium]_siraeum_group	[Eubacterium]_ventriosum_group	[Eubacterium]_xylanophilum_group	[Ruminococcus]_gnavus_group	[Ruminococcus]_torques_group	vadinBE97
HC15	0	0.208478109798471	0	0.0157937961968539	0	0.0884452587023817	3.1556004801314	1.82576284035631	6.74079221681723	0	0	0	0	0	0	0	0	0	0.546465348411144	0.0379051108724493	0	0	0	0	20.1023437993556	2.8428833154337	0	2.06582854254849	0.208478109798471	5.01926843136016	0	0.20216059131973	0.186366795122876	0	0.290605850022111	0	0.00947627771811233	0	0	0	0	0	0.00631751847874155	0	0.0157937961968539	2.16375007896898	0	0	0	0.145302925011056	0	2.41329205887927	0	0	0.192684313601617	3.88211510518668	0	0	0.104239054899236	2.2048139490808	0	0	0.0315875923937078	0	0.129509128814202	0.00947627771811233	1.83523911807442	0	0	0.224271905995325	0	0.028428833154337	0	0	0	0.0126350369574831	0.0410638701118201	0	0	0.0379051108724493	0	0.442226293511909	0	0.0379051108724493	0	0	0	0	8.51601490934361	0	0	0.126350369574831	0.0252700739149662	0	0	0.101080295659865	0	0	0	2.21113146755954	0.0221113146755954	0	0	0	0.6917682734222	0	0	0	0.0631751847874155	0	0	0.0758102217448986	0	0.0126350369574831	0	0.138985406532314	0.998167919641165	0.135826647292943	0	0	0.145302925011056	0.227430665234696	0	0	0.97921536420494	0	0	0.110556573377977	0.0442226293511909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00947627771811233	0.0884452587023817	0.0410638701118201	0	0	0.309558405458336	0	0	0	0.0947627771811233	0	0	0	0.375892349485122	0	0	0.382209867963864	0.0126350369574831	0	0	0	0.0126350369574831	0.0631751847874155	0	1.4593467685893	0	0	0	0	0	0	0.0157937961968539	0	0.0126350369574831	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3614252321688	1.75311137785078	0	7.77054772885211	0	0.00631751847874155	0	0	0	0	0	0	0.138985406532314	0	0	0	0	0	0.00631751847874155	0	0.186366795122876	1.36458399140817	0	0	0	0	0.375892349485122	0.878135068545076	0.884452587023817	0	0.271653294585887	0.12319161033546	2.23008402299577	0.0758102217448986	0	1.41828289847748	0	0	0.0252700739149662	0	0	0	0	0	0	0.0789689809842694	0	0.0379051108724493	0.492766441341841	0.432750015793796	1.14978836313096	0.056857666308674	0	0	0.132667888053573	0.113715332617348	0.145302925011056	0.296923368500853	0
HC16	0.0120721917064043	0	0	0.0120721917064043	0	0	4.17396028248929	0.0181082875596064	3.41643025291242	0	0	0	0	0	0	0	0	0	1.61465564073157	0.0211263354862075	0	0	0	0	20.0247479929981	0.793746604696083	0	6.96565461459528	0.341039415705921	3.9476066879942	0	0.11166777328424	0.105631677431038	0	0	0	0	0	0	0	0	0	0	0	0.0150902396330054	0.697169071044848	0	0	0	0.0543248626788193	0	0.87221585078771	0	0	0.0241443834128086	1.31285084807147	0	0	0.0663970543852236	0.494959859962576	0	0	0	0	0.0181082875596064	0.00603609585320215	0.132794108770447	0	0	0.558338866421199	0	0	0.0935594857246333	0	0	0	0.0331985271926118	0	0	0.214281402788676	0	1.34001327941088	0	0.262570169614293	0	0	0	0	12.2985453008994	0	0	0.0905414377980322	0.0301804792660107	0.00603609585320215	0	0.105631677431038	0	0	0	3.91139011287499	0	0	0	0	0	0	0	0	0.16901068388966	0	0	0.0301804792660107	0.16901068388966	0	0	0.039234623045814	0.316895032293113	0.0543248626788193	0	0	0.241443834128086	0	0	0	0	0	0	0.0331985271926118	0.0573429106054204	0	0	0.0120721917064043	0	0	0	0	0	0.00905414377980322	0	0	0	0	0	0	0.0513068147522183	0	0	0	0.383292086678336	0	0	0	0.0573429106054204	0.042252670972415	0	0	0.866179754934508	0	0	0.310858936439911	0	0	0	0	0.0362165751192129	0.247479929981288	0	0.0120721917064043	0	0	0	0	0	1.38830204623649	0	0.00905414377980322	0.00905414377980322	0	0	15.4192068570049	0	0	0	0	0	0	0	0	0	0	0.648880304219231	0.081487294018229	0	0.138830204623649	0	0	0	0	0	0	0	0	0.042252670972415	0	0	0.0875233898714312	0	0	0	0	1.36113961489708	1.26758012917245	0	0	1.74443170157542	0	0	0.235407738274884	0.410454518017746	0	0	0.0181082875596064	1.48487957988773	0.0845053419448301	0	0.0331985271926118	0	0	0.0362165751192129	0	0.325949176072916	0	0.042252670972415	0	0	0.0845053419448301	0	0.0784692460916279	0.579465201907406	0	0.826945131888694	0	0	0.36518379911873	0.259552121687692	0.0603609585320215	0.42252670972415	2.34200519104243	0
HC17	0	0	0	0	0	0	4.24267840917034	1.2860837352345	6.40944991961977	0	0	0	0	0.0209687565527364	0	0	0	0	0.664010624169987	0	0	0	0	0	21.8424547424338	4.16579296847697	0	6.33955406444398	0.132802124833997	1.97106311595722	0	0.0768854406933669	0.111833368281261	0	0	0	0.034947927587894	0	0	0	0	0	0	0	0	0.712937722793038	0	0	1.13231285384777	0.244635493115258	0	2.79583420703152	0	0	0	0.684979380722723	0	0	0.132802124833997	2.88669881876005	0	0	0	0.0209687565527364	0	0	0.0209687565527364	0.0209687565527364	0	1.73341720835954	0	0	0	0	0	0	0	0	0	0.0209687565527364	0	0.377437617949256	0	1.42587544558608	0	0	0	0	6.61214789962955	0	0	0.0978541972461033	0	0	0	0	0	0	0	1.23016705109387	0.0629062696582093	0	0	0	0	0.0139791710351576	0	0.0559166841406305	0.111833368281261	0	0	0.0139791710351576	0	0	0	0	1.7823443069826	0	0	0	0.034947927587894	0.831760676591878	0	0	0.328510519326204	0.0838750262109457	0	0	0.0419375131054728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.111833368281261	0	0	0.034947927587894	0.230656322080101	0	0	0	0.838750262109457	0	0	0.482281400712938	0	0	0	0	0	0.698958551757881	0	0	0	0	0	0.0209687565527364	0.0279583420703152	2.50227161529321	0	0.0139791710351576	0.11882295379884	0	0	0	0	0	0	0	0	0	0	0	0	0	2.82379254910184	0	0	4.55720975746138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.146781295869155	3.25015726567415	0	0	2.08988606975606	0	0	1.43286503110366	0.11882295379884	0	0	0.0419375131054728	1.40490668903334	0.104843782763682	0	1.60061508352555	0	0	0	0	0.034947927587894	0	0.0838750262109457	0	0	0.419375131054728	0	0	0.475291815195359	0.11882295379884	0.831760676591878	0	0	0.11882295379884	0.0629062696582093	0.0489270986230517	0.482281400712938	0.552177255888726	0
HC18	0	1.71529175050302	0	0.0150905432595573	0	0	3.77263581488934	0	3.6317907444668	0	0	0	0	0	0	0	0	0	0.241448692152918	0.0251509054325956	0	0	0	0	19.1750503018109	0.316901408450704	0	7.10764587525151	0.0905432595573441	4.7635814889336	0	0.231388329979879	0.110663983903421	0	0.216297786720322	0	0	0	0	0	0	0	0	0	0	0.216297786720322	0	0	0.176056338028169	0.0503018108651912	0	0.231388329979879	0	0	0	2.47987927565392	0	0	0.045271629778672	2.07746478873239	0	0	0	0	0.0150905432595573	0	1.25251509054326	0	0	1.03118712273642	0	0	0	0	0	0.0201207243460765	0.0150905432595573	0	0	0.0100603621730382	0	0.22635814889336	0	0.0503018108651912	0	0	0	0	13.2494969818913	0	0	0.0201207243460765	0	0	0	0	0	0	0	2.82193158953722	0	0	0	0	0	0	0	0	0.045271629778672	0	0	0	0	0	0	0.085513078470825	0	0.045271629778672	0	0	0.145875251509054	1.08651911468813	0	0	0.754527162977867	0.613682092555332	0	0.0150905432595573	0.085513078470825	0	0	0	0	0	0	0	0	0	0	1.61971830985915	0	0	0	0	0	0	0	0	0.367203219315895	0	0	1.72032193158954	0	0.0653923541247485	0	0	0.789738430583501	0	0	0.110663983903421	0	0	0	0	0	1.11167002012072	0	0	0	0	0	0	0	0.0653923541247485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.63983903420523	1.14688128772636	0	5.54828973843058	0	0	0	0	0	0	0	0	0	0.0905432595573441	0	0	0	0	0	0	0.39738430583501	4.26559356136821	0	0	1.15191146881288	0	0	0.201207243460765	0.0653923541247485	0	0.0905432595573441	0	1.33299798792757	0.462776659959759	0	0.246478873239437	0	0	0	0	0	0	0.0603621730382294	0	0	0	0	0	0.508048289738431	0.28672032193159	1.11167002012072	0	0	0	0.160965794768612	0.186116700201207	0	0.638832997987928	0
HC19	0	0	0	0.016247217663975	0	0	4.7506864449463	0	3.45578319712749	0.100732749516645	0	0	0	0	0	0	0	0	0.929340850379372	0	0	0	0	0	33.487140327219	1.42163154559782	0	8.37706542754553	0.352564623308258	3.01385887666737	0	0.477668199320866	0.0909844189182602	0	0.0471169312255276	0	0	0	0	0	0	0	0	0.00487416529919251	0	0.131602463078198	0	0	0.00649888706559002	0	0	0.0113730523647825	0	0	0.0682383141886952	1.38913711026987	0	0.01299777413118	0.300573526783538	0.479292921087264	0	0	0.0113730523647825	0	0	0	1.1746738371054	0	0	0.531284017611984	0	0.0146224958975775	0	0	0	0	0	0.00649888706559002	0	0.00649888706559002	0	1.83268615249639	0	0.0714877577214902	0	0	0	0	9.25279045963379	0	0	0.0471169312255276	0	0	0	0.00487416529919251	0	0	0	2.29898129945247	0	0.0194966611967701	0	0	0	0	0	0	0.00974833059838503	0	0	0	0	0	0	0.0731124794878877	0	0	0	0	2.38671627483793	1.14542884531024	0	0	0.753870899608442	0	0	0.0454922094591301	0.0373686006271426	0	0	0	0.0861102536190677	0	0	0	0	0.00324944353279501	0	0	0	0	0	5.31121545435344	0	0	0	0.00649888706559002	0.316820744447513	0	0	0	0.0698630359550927	0.00812360883198752	0	0	1.07556580935515	0	0	0.118604688947018	0	0.0341191570943476	0.01299777413118	0	0	1.15517717590863	2.17712716697266	0.945588068043348	0	0	0	0	0	0.00487416529919251	0.01299777413118	0.00487416529919251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.88550585712197	0	0.00487416529919251	0.0113730523647825	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00812360883198752	0.00324944353279501	0	0.454922094591301	0.388308502169004	0	0	0.753870899608442	0	0	0.0487416529919251	0.121854132479813	0	0.641765097727014	0.0471169312255276	0.0747372012542852	0.0926091406846578	0	0	0	0	0	0	0.0276202700287576	0	0.0308697135615526	0.00487416529919251	0	0.0211213829631676	0	0	0.112105801881428	0	1.21041771596614	0	0	0	0.251831873791613	0	0.115355245414223	0.411054606898569	0
HC20	0	2.79514629756758	0	0	0	0	0.481473922481771	0	3.86663450655881	0	0	0	0	0	0	0	0	0	1.13086071580979	0.00278308625712006	0	0	0	0	32.0435274690614	0.696699259699056	0	2.13741024546821	0.396125943930089	4.75351132716107	0	0.00278308625712006	0.149358962465443	0	0.202237601350725	0	0	0	0	0	0	0	0	0.00371078167616008	0	0.0194816037998404	0	0	0	0	0	1.38041078353155	0	0	0.102046496094402	1.44534946286435	0	0	0.0992634098372822	1.05107890977234	0.0046384770952001	0	0	0	0.00278308625712006	0.381282817225449	0.209659164703045	0.0222646900569605	0	1.14755923335251	0	0.0278308625712006	0.0129877358665603	0	0	0	0.104829582351522	0	0	0.0621555930756814	0	0.401692116444329	0	1.92496799450804	0	0	0	0	7.26756591275952	0	0	0.237490027274245	0.00649386793328015	0	0	0.0500955526281611	0	0	0	1.44627715828339	0	0.00834925877136019	0.0148431267046403	0	0	0	0	0	0.00649386793328015	0	8.47820843460675	0.0528786388852812	0	0.00834925877136019	0	0.227285377664805	0.00649386793328015	0.0333970350854408	0	0	0.327476482921127	0.00371078167616008	0	0	0.115961927380003	0.0621555930756814	0	0.0129877358665603	0.0204092992188805	0	0.00371078167616008	0.00185539083808004	0	0	0	0	0	0	0.102974191513442	0	0	0.0231923854760005	0	0	0.00278308625712006	0	0	0	0.0797818060374418	0	0	0	0.332114960016327	0	0	0	0.245839286045606	0	0	0.116889622799043	0	0.0686494610089615	0	0	0.0204092992188805	0.500955526281611	0	0.530641779690892	0	0.00556617251424012	0	0	0	2.85637419522422	0	0	0.0139154312856003	0	0	9.41703619867525	0	0	0	0	0	0	0	0.00185539083808004	0.0157708221236804	0	1.74499508321428	0.0287585579902406	0	0.727313208527376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0046384770952001	0	0.0797818060374418	1.94816037998404	0	0	1.28949663246563	0	0	0	0.107612668608642	0.0779264151993617	0.0120600404475203	0.147503571627363	0.159563612074884	0.611351281147374	0	0.107612668608642	0	0	0.0343247305044808	0.0111323450284802	0.00927695419040021	0	0	0	0	0	0	0.00556617251424012	0.0102046496094402	0	0.689277696346736	0	0	0	0.0510232480472011	0	0	0.293151752416647	0
HC21	0	0	0	0.0106653540077119	0	0	3.25867585527935	0.774878989252605	3.45844613996226	0	0	0	0	0	0	0.00287144146361473	0	0	0.359750594798589	0.0147674132414472	0	0	0.00164082369349413	0	28.7665107884158	0	0	4.19148412503077	0.265403232422676	4.18697185987365	0	0.331856592009189	0.641151858232833	0	0.186233489211584	0	0	0	0	0.0024612355402412	0	0	0	0.00820411846747067	0	3.13971613750103	0	0	0	0.048404298958077	0	0.653458035934039	0	0	0.346624005250636	0.946345065222742	0	0.0598900648125359	0	2.17983427680696	0	0	0	0.00533267700385594	0.0229715317089179	0	0.00205102961686767	0.0118959717778325	0	0.698990893428501	0	0	0.0110755599310854	0	0	0.0508655344983182	0.060710476659283	0	0	0.0283042087127738	0	0.72319304290754	0	0.0631717121995242	0	0.00287144146361473	0	0	14.1463614734597	0	0.0073837066207236	0.0283042087127738	0	0.00328164738698827	0	0.0217409139387973	0	0	0	1.26548527360735	0.0012306177701206	0.0188694724751825	0.0036918533103618	0	0	0.00205102961686767	0	0.00943473623759127	0.00697350069735007	0.012306177701206	0	0.0365083271802445	0	0	0.00287144146361473	0.100090245303142	0.425793748461728	0.109524981540733	0	0	0.127984248092542	0.5874148822709	0	0	0.576749528263188	0.0586594470424153	0	0.0767085076708508	0.0586594470424153	0.00820411846747067	0	0	0.0479940930347034	0.00164082369349413	0	0	0	0.0012306177701206	0	0	0	0	0	0	0.0557880055788006	0.232996964476167	0.00164082369349413	0.000820411846747067	0.315858560997621	0	0.0012306177701206	0.0529165641151858	0.0360981212568709	0.0340470916400033	0	0	0.772417753712364	0	0	0.398720157519075	0.0036918533103618	0	0.0147674132414472	0	0	2.57322175732218	1.56575600951678	0.079990155057839	0	0	0	0.0012306177701206	0	1.71589137747149	0.006153088850603	0.00533267700385594	0.0164082369349413	0	0	0	0	0	0	0	0	0	0.0578390351956682	0	0	0	0.564443350561982	0.331036180162442	0	5.93321847567479	0	0	0	0.00410205923373533	0	0	0	0	0.00164082369349413	0.0344572975633768	0	0.0348675034867504	0	0.0049224710804824	0	0	0.243252112560505	2.02764787923538	0	0	1.52104356386906	0	0	0.563212732791861	0.781852489949955	0	0	0.0147674132414472	0.416359012224136	0.219870374928214	0	0.10337189269013	0	0	0	0	0.00451226515710887	0	0	0	0	0.0049224710804824	0	0.00533267700385594	0.593978177044877	0.27976043974075	0.685864303880548	0	0	0.0118959717778325	0.21248666830749	0.092296332759045	0	0.865534498318156	0
HC22	0	0	0.00549138767366514	0.0201350881367722	0	0	2.42719335175999	0	5.21864875253977	0.0274569383683257	0	0	0	0	0	0	0	0	0.697406234555472	0.0109827753473303	0	0	0	0.00549138767366514	23.1077593307829	0.772455199428896	0	6.5201076311984	0.245281982757043	3.79454888250261	0	0.32765279786202	0.316670022514689	0	0.199520418809833	0	0	0	0	0	0	0	0	0	0	3.50350533579836	0	0	0.00549138767366514	0.0402701762735443	0	0.701067159671249	0	0	0.104336365799638	2.12333656715052	0	0	0.0164741630209954	2.20387691969761	0	0	0	0	0.00549138767366514	0	0.737676410829016	0	0	0.671779758745035	0	0.0109827753473303	0	0	0	0.0183046255788838	0.0933535904523073	0	0	0.0329483260419908	0	0.81272537570244	0	0.0183046255788838	0	0	0	0	13.0932986765756	0	0.00366092511577676	0.00366092511577676	0	0	0	0.0164741630209954	0	0	0	2.14713258040307	0	0	0	0	0	0	0	0	0.0421006388314327	0	3.84214090900771	0.0329483260419908	0	0	0	0.128132379052186	0.358770661346122	0.0439311013893211	0	0	0.0604052644103165	1.25569731471143	0	0	0.613204956892607	0.0549138767366514	0	0.0567443392945397	0.0494224890629862	0	0	0	0.0109827753473303	0	0	0	0	0	0	0	0.0109827753473303	0	0	0	0.00732185023155351	0	0	0	0.340466035767238	0	0	0	0.0237960132525489	0	0	0	0.411854075524885	0	0	0.267247533451703	0	0	0.0109827753473303	0	0	1.62728121396277	0	0.931705441965185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.50647068514214	0.226977357178159	0	5.59023265179111	0	0	0	0	0	0	0	0	0	0.340466035767238	0	0.12447145393641	0	0.00732185023155351	0	0	2.39973641339166	2.69444088521169	0	0	0.31667002251469	0	0	0.0201350881367722	0.153758854862624	0	0	0.014643700463107	0.862147864765426	0.351448811114569	0	0.600391718987388	0	0	0.0750489648734235	0	0.25992568322015	0	0	0	0	0	0	0	0.241621057641266	0.690084384323919	0.640661895260932	0	0	0	0.0695575771997584	0.029287400926214	0.151928392304735	0.344126960883015	0
HC23	0	0	0	0	0	0.129318758539918	0	0	2.87185243021667	0	0	0	0	0	0	0	0	0	0.936951005270349	0	0	0	0	0	31.4805777864533	0.710033183681437	0	4.5529962912356	0.580714425141519	9.52322857700566	0	0.287917235994534	0.900351356626976	0	1.28098770251806	0	0	0.0170798360335741	0	0	0	0	0	0.00975990630489947	0	0.0073199297286746	0	0	0.121998828811243	0.0195198126097989	0	0.0902791333203201	0	0	0.0170798360335741	2.21061877805973	0	0.348916650400156	0.112238922506344	0.148838571149717	0	0	0	0	0	0.0292797189146984	0.0195198126097989	0	0	1.43958617997267	0	0	0	0	0	0	0.0170798360335741	0	0	0.446515713449151	0	2.8450126878782	0	0.268397423384735	0	0.0146398594573492	0	0	10.4699394885809	0	0	0.00975990630489947	0.00487995315244974	0.0121998828811243	0	0.19031817294554	0.0073199297286746	0	0	0.824712082764005	0.0268397423384736	0.0121998828811243	0	0	0	0	0	0	0.0975990630489947	0	0	0.0878391567440953	0	0	0	0.0658793675580714	0.261077493656061	0.0219597891860238	0	0	0.278157329689635	0.673433535038064	0	0	0.624634003513566	1.07114971696272	0	0.480675385516299	0	0	0	0	0.00487995315244974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.224477845012688	0	0	0	0	0.0219597891860238	0	0	0	0	0	0.187878196369315	0.0195198126097989	0	0	0	0	0.824712082764005	0	0.0268397423384736	0	0	0	0	0	3.10121022838181	0.0219597891860238	0.0195198126097989	0.0463595549482725	0	0.0073199297286746	0	0	0	0	0	0	0	0	0	0	0.0121998828811243	0.107358969353894	0.170798360335741	0	1.50058559437829	0	0	0	0	0	0	0	0	0	0.490435291821199	0	0	0	0	0	0	2.09349990240094	3.99912160843256	0	0	1.55670505563147	0.00975990630489947	0	0.251317587351161	0.55143470622682	0	0	0.0121998828811243	1.09066952957252	0	0	0	0	0	0	0	0.136638688268593	0	0	0	0	0.0195198126097989	0	0	0.0609994144056217	0	0.336716767519032	0	0	0	0	0	0	0.0658793675580714	0
HC24	0	0	0	0	0	0	0.453032544378698	0.00924556213017752	2.38227317554241	0	0	0	0	0	0.0493096646942801	0	0	0	0.610207100591716	0.018491124260355	0	0	0	0	26.2573964497041	0.909146942800789	0	4.29610453648915	0.357495069033531	5.81545857988166	0	0.0986193293885602	0.19723865877712	0.795118343195266	0	0	0.01232741617357	0	0	0	0	0	0	0.00924556213017752	0	0.030818540433925	0	0	0.00616370808678501	0.101701183431953	0	0	0	0	0.0616370808678501	0.144847140039448	0	0.240384615384615	0.459196252465483	0.141765285996055	0	0	0	0	0.0493096646942801	0	0	0	0	0.856755424063116	0	0.144847140039448	0	0	0	0.218811637080868	0.0277366863905325	0	0.02465483234714	0.194156804733728	0	8.08678500986193	0	0.930719921104536	0	0	0	0	15.8777120315582	0	0	0.0678007889546351	0.018491124260355	0	0	0.17258382642998	0	0	0	0.523915187376726	0	0	0	0	0	0	0	0.0277366863905325	0	0	0	0.0708826429980276	0	0	0	1.54092702169625	0.0739644970414201	0.0739644970414201	0	0	0.141765285996055	0.0616370808678501	0	0	0	0.0893737672583827	0	0.0339003944773176	0.030818540433925	0.0215729783037475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.107864891518738	0	0	0	0	0	0	0	0.650271203155819	0	0	0.647189349112426	0	0	0	0	0	0.933801775147929	0	1.49469921104536	0	0	0	0	0	3.79684418145957	0.00924556213017752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0862919132149901	0.434541420118343	0	0.597879684418146	0	0	0	0	0.0277366863905325	0	0	0	0	0	0	0	0	0	0	0	0.779709072978304	1.49778106508876	0	0	0	0	0	0	0.0493096646942801	0	0	0.0832100591715976	0.369822485207101	0.372904339250493	0	0.0801282051282051	0	0.00924556213017752	0	0	0	0	0	0	0	0.117110453648915	0	0	0.298939842209073	0.326676528599606	1.70734714003945	0.018491124260355	0	0	0.237302761341223	0.144847140039448	0	1.07864891518738	0
HC25	0	0	0	0	0	0.0801557311347761	2.30161456544143	0	3.88182755066987	0	0	0	0	0	0	0	0	0	1.38554906675827	0	0	0	0	0	22.6783465017749	1.52295889156075	0	3.84747509446925	0.286270468338486	4.3684873468453	0	0.291995877705256	0.326348333905874	1.28821710752319	0.61261880224436	0	0	0	0	0	0	0	0	0.0171762281003092	0	0.223290965304019	0	0	0	0	0	0.143135234169243	0	0	0.0229016374670789	2.75392190541624	0	0	0.0343524562006183	0.761479445780373	0	0	0	0	0	0	1.98671705026909	0	0	1.16225810145425	0	0	0	0	0	0	0	0	0.103057368601855	0.131684415435704	0	0.297721287072026	0	0.732852398946525	0	0	0	0	9.91068361387839	0	0	0.0515286843009275	0	0	0	0	0	0	0	1.83785640673308	0	0	0	0	0	0.0171762281003092	0	0.0687049124012367	0	0	0	0.0343524562006183	0	0	0	0.223290965304019	0.0515286843009275	0.114508187335394	0	0	0.137409824802473	0.320622924539105	0	0	0.263368830871407	0.246192602771098	0	0.0229016374670789	0.103057368601855	0	0	0.0286270468338486	0.137409824802473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0400778655673881	0	0	0	1.92373754723463	0	0	0	1.80350395053246	0	0	0.0744303217680064	0	0	0.0458032749341578	0	0	1.40272529485858	0	0.0515286843009275	0	0	0	0	0	0	0	0	0	0	0	10.145425397916	0	0	0	0	0	0	0	0	0	0	0.589717164777282	0.229016374670789	0	2.13557769380511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0400778655673881	0	0.40650406504065	1.86648345356693	0	0	1.5687621664949	0	0	0.0572540936676972	0.177487690369861	0	0	0	1.20233596702164	0.83590976754838	0	0.120233596702164	0	0	0	0	0	0	0	0	0	0	0	0	1.22523760448872	1.12218023588687	1.44280316042597	0	0	0	0.229016374670789	0.125959006068934	0	0.177487690369861	0
