	ko00010	ko00020	ko00030	ko00040	ko00051	ko00052	ko00053	ko00061	ko00071	ko00072	ko00100	ko00120	ko00121	ko00130	ko00140	ko00190	ko00195	ko00196	ko00230	ko00240	ko00250	ko00253	ko00260	ko00270	ko00280	ko00281	ko00290	ko00300	ko00310	ko00311	ko00312	ko00330	ko00340	ko00350	ko00360	ko00361	ko00362	ko00363	ko00364	ko00380	ko00400	ko00410	ko00430	ko00440	ko00450	ko00460	ko00471	ko00472	ko00473	ko00480	ko00500	ko00510	ko00511	ko00513	ko00514	ko00520	ko00521	ko00523	ko00524	ko00531	ko00532	ko00540	ko00550	ko00561	ko00562	ko00564	ko00591	ko00600	ko00601	ko00620	ko00621	ko00622	ko00623	ko00624	ko00625	ko00626	ko00627	ko00630	ko00633	ko00640	ko00643	ko00650	ko00660	ko00670	ko00680	ko00710	ko00720	ko00730	ko00740	ko00750	ko00760	ko00770	ko00780	ko00785	ko00790	ko00791	ko00830	ko00860	ko00900	ko00903	ko00906	ko00908	ko00910	ko00920	ko00930	ko00941	ko00960	ko00970	ko00983	ko01040	ko01051	ko01053	ko01055	ko01057	ko02010	ko02020	ko02030	ko02040	ko02060	ko03008	ko03010	ko03013	ko03015	ko03018	ko03020	ko03022	ko03030	ko03040	ko03050	ko03060	ko03070	ko03410	ko03420	ko03430	ko03440	ko03450	ko04020	ko04075	ko04110	ko04112	ko04113	ko04122	ko04141	ko04142	ko04144	ko04146	ko04210	ko04510	ko04512	ko04621	ko04626	ko04910	ko04962	ko04974	ko05012	ko05100	ko05110	ko05111	ko05120	ko05130	ko05131	ko05142	ko05143	ko05144	ko05145	ko05146	ko05150	ko05322	ko05410
HC03	1.17846638656508	0.853408636703124	1.88208609006818	0.850094053691445	1.17686754129636	1.27660255517542	0.231107426220403	1.84758921839967	0.338639654185747	0.264723899675686	0.00175923319063427	0.168144682283409	1.51330214055068	0.200154997031223	0.0383418161964879	0.456860129912411	0	0	0.875160073096866	1.15997519742186	1.89859546768191	0	1.13553254679043	1.39413814565775	0.309377272523121	0	2.40638567557647	1.77859333994139	0.151684178681213	0.026163461352237	0.196918389480907	0.789591266769669	1.41597192283363	0.243924977263542	0.302986194401536	0.0558955862765074	0.176425765879572	0	0	0.144533252186371	1.35030343528251	0.448327357889734	0	0.205319045899895	1.06121179523026	0	2.1411258360107	0.116194172904302	1.5697514825662	0.433422136154169	1.18902747672228	0.0428088875765077	1.83477577660809	0	0	1.18182617458718	1.81783407248687	0	0	0.633666105858184	0	0.475502898879955	1.94123294799153	0.542049711286506	0.203819891698816	0.561608489678422	0.371686478749151	0.535573216169774	0	1.24516194864933	0.275751718031889	0	0	0	0	0.2327634470266	0.0928530060602563	0.737156370780209	0.261684491953624	0.684220189827899	0	0.667997629383675	1.88206200418113	1.78310362323791	0.550073346472313	1.65580982606043	1.05759182113545	1.79785034384578	0.910287766216809	1.12884604866631	1.12457012877363	1.88949503995411	1.41390546527984	0.513438353404989	1.09883520841755	0.0149731637309577	0	0.724457082890898	1.31799567497516	0	0.00956980464543823	0.64113081085653	0.667838297965109	0.87122089336511	0.00896875853813889	0.00282113177919785	0.383505240475219	1.65415690784145	0	0.405181388484442	5.55594964330056	0.0264489317587285	2.39356138587191	0	0.715358314755801	0.369154140924668	1.12945379525564	0.644851942314401	0.505226940054142	0.0570558664788164	1.58148389585193	0.0616876627678162	0	0.624118362146758	1.19883382404733	0	1.20269139037063	1.13043096586941e-05	0.00334301996276884	1.46885028139692	0.753230361348963	0.871971309018553	0.786986026277591	1.67936846406687	1.53694976722957	0.00271303431808658	0.00032796206594687	0	0	1.49053808697548	0	1.17105509649437	0.0482443668829177	0	2.23628734552427e-05	0.211763640910823	0.0210250997691059	0	0	0.0843325685239531	0.221213950928662	0.106096337432989	0	0.0485873416039294	0.0025464444915374	0.000157746502964504	0	0.157901968419269	0.150468168596077	0	0	0	0.00499902478817087	0	0	0.0067554771910926	0.00231182124584795	7.37237586436568e-06	0
HC04	1.14993478234776	0.948667878412795	1.69064026742213	0.898511577364641	1.11573203541305	1.22581250536091	0.213676948608875	1.68599304613464	0.331864847196878	0.185406835289547	0.000166721718703106	0.137996306008153	1.24196675407338	0.3179570982967	0.041480127218441	0.492636634550653	0	0	0.913477759132563	1.21094672595755	1.91017939147521	0	1.13015833707306	1.32482425348396	0.326547681964871	0.0697825056262603	2.3007581063195	1.72060985227176	0.125721632587543	0.0239014774262027	0.191906259556376	0.749680720110578	1.31063697285558	0.248976797373674	0.29825655784398	0.0406134866601489	0.13539923114394	0	0	0.135830908828336	1.30581303264505	0	0.64724454887481	0.168643971001477	1.04025146578241	0	2.24097224177757	0.0811509892479682	1.63361534171198	0.396372726260445	1.18883196611015	0.0551296680417991	1.99397250639082	0	0	1.13823165689787	1.84275103188246	0	0	0.583717531506031	0	0.805210340093775	1.98898544510466	0.481677329000677	0.206215244185854	0.562710900694875	0.294634319183648	0.582116612231253	0	1.13299694175212	0	0	0	0	0	0	0.0683194576415787	0.70553513705641	0.23088276148009	0.616512290017004	0	0.626683398206564	1.6755515422179	1.91130686511819	0.529630973219458	1.66761829850621	1.13657382128823	1.72220377476211	0.96500434608503	1.23948853355435	1.20563280293583	1.90966118760652	1.3767287614579	0.841566152130357	1.29862816123628	0.0256391246117049	0	0.687307895319956	1.36488742613986	0	0.00255538904895617	0.768466688466675	0.654877308506866	0.847034884116071	0.00267391568816874	0.000625602195513363	0.439806448413609	1.6833502677382	1.4266558967743	0.382508987023915	4.54247727920324	0.0543784129430396	2.47291024549367	0	0.623577529205212	0.319745623504596	0.923163499095526	0.545021593368349	0.325883648744754	0.059147793395716	1.66520408049699	0.059156255913513	0	0.645299053353406	1.22806192211731	0	1.27426699872781	0	0.00269743456769932	1.46610502653554	0.752014322773162	0.874065794205953	0.816183883835537	1.73924046295032	1.5964700213932	0.00206929956977497	0.000144218525341923	7.82866199759082e-06	0	1.58747228304154	0	1.04009323777822	0.0513049154901182	0	2.07029066637057e-05	0.240789299050633	0.0541041564000385	0	0	0.0831055333854298	0.203183102768564	0.0945555277842147	0	0.0736127208754588	0.000431909463768015	9.57859820881703e-05	0	0.176477591151666	0.161121276469164	0	0	0	0.00406655498208191	0	0	0.00504471894362765	0.00540271314771384	8.80974751647048e-06	0
HC05	1.09495484163451	0.914538317033527	1.73135398504298	0.713765399027353	0.998308297228383	1.06918746663078	0.20964316239514	1.85905600537211	0.348843882573134	0.436423663767978	0.00262335660253632	0.110218940441025	0.991970463969228	0.245007203415915	0.0338752641770225	0.473893457161473	0.572706969063939	0.000106980261604641	0.915413236573799	1.23940079331125	1.77350770244355	0	1.1440653811346	1.33914757441299	0.391602924242716	0.0774307688219126	2.34601565737854	1.75922158970956	0.1901608978041	0.0112456046294875	0.259231815178631	0.778059716298329	1.2971669355301	0.225715169256783	0.263310951980488	0.0673966287336351	0.187782907860739	0	0	0.189695108429166	1.31576870537452	0.464826003862387	0.670301497945893	0.138371132081441	1.065765405632	0	2.25486341237992	0.259418468990066	1.71731691040827	0.415847822778414	1.08386819496399	0.0513357890391919	1.30506009442305	0	4.81411177220885e-05	1.12101640796506	1.69054152204629	0	0	0.431934410932662	0	0.661618554221766	2.00315741226904	0.509486380033142	0.186644092510497	0.585902157910351	0.336796427451588	0.415899738610209	0.000112329274684874	1.22324987282472	0.17404479686119	0	0	0	0.448569878643813	0	0.094612551709209	0.674088567396276	0.251373378258787	0.718989040654752	0.0499768336343977	0.657505480537847	1.76213760151574	1.81438686826371	0.519065304603405	1.58422175954847	1.13603771445587	1.81456090812975	0.875368932537173	1.10526553639707	1.1275222768681	1.84666237278775	1.39721367406245	0.750847063947088	1.08670625961431	0.0745585560720848	0	0.749990408400561	1.43854013426195	0	0.00962719149954108	0.668335876050497	0.60607976816996	0.822771451723948	0.012976705732643	0.00282601733561361	0.388823228745549	1.78891739204119	0	0.403450909148408	5.000506905371	0.028611576770442	2.44082003344974	0.000131050820465686	0.723814780499221	0.352857406297893	1.13336378638369	0.719822395820779	0.324491793306083	0.0588781929826757	1.71913512613278	0.0532804924437714	0	0.634826836511527	1.26260033065013	0	1.30529832969341	0	0.0017920731660038	1.51431533286849	0.766950588765911	0.941033470600232	0.81625640059609	1.77653130383801	1.59609800925411	0.00895298018020848	0	0	0	1.56622303704897	0	1.15968035169841	0.0534121468429265	0	3.74430915616245e-05	0.194106719735699	0.0250679203105916	0	0	0.0915301845675753	0.22302123786194	0.106639499297511	1.54177435841983e-05	0.0346032727024613	0.00396174184575713	0.00116187047754859	0.000340108081684756	0.146516332834343	0.168504944366788	0	0.000612375723282052	0	0.00352624475125106	0	0	0.00964135605730058	0.00369271711454709	0	8.1537258598011e-05
HC06	1.08815434273364	0.934798701989029	1.68852589322741	0.829078804757707	1.0586757495036	1.23858694571489	0.224028737551091	1.68539162723481	0.39208754092009	0.419316591875144	0.0008888057995114	0.177340351767781	1.59606316591003	0.288445366165845	0.0687228071913535	0.476344306364334	0	0	0.84011751719862	1.10067263945686	1.80035436343729	0	1.11906191754159	1.26966849180776	0.419369075025013	0.172115883696325	2.27219480395651	1.65870330358293	0.191507558962564	0.0159588547344567	0.238727060434403	0.7900179878743	1.32761438476895	0.250271160755934	0.323156891555001	0.0707308659068759	0.196513342178967	0	0	0.176063697077737	1.28893885321157	0.503412958990085	0.669675436607446	0.171326219652925	1.04537940410134	0	1.98454891744999	0.32591806476361	1.5414617897627	0.486522397581284	1.18430557236523	0.060902132175405	2.15733764754264	0	0	1.17525945193367	1.83313717483002	0	0	0.877840863960728	0	0.777960432335898	1.7720322751709	0.502153945877952	0.203505341308381	0.555273596797059	0	0.641224045977397	0	1.15659375325716	0.226449740621023	0.152338737072779	0.275565396229826	0	0.439249674665392	0	0.115521285895904	0.769980993652855	0.249147150677629	0.664272972982132	0.0450911342276087	0.699940086537677	1.83246261593803	1.71175293789361	0.521582493127708	1.57929610716483	1.10559857803126	1.7069012905366	0.895374343779602	1.12011977446601	1.05664021114857	1.81897006262167	1.55985606462773	0.784067400112835	1.16331200445171	0.051780655060927	0	0.745985277221171	1.25910210710768	0	0.0145164929143003	0.625405608450261	0.660413368737339	0.834157651682497	0.0342773132085967	0.000887757752165094	0.404255165111224	1.54073842645678	0	0.394019967607116	4.95610098537211	0.036866976551475	2.45510935277386	0	0.716256830578532	0.381501453743703	1.21816282535205	0.616994996203375	0.319761698372806	0.0504639639014574	1.48628944701108	0.0555642869273869	5.47998612447588e-06	0.618705308731449	1.11911332432437	0	1.15671291663776	0	0.000802804267270407	1.42638035495308	0.724062713954986	0.842986766555425	0.752133356370992	1.61712062968742	1.42902288098211	0.00580914149104253	0	6.4564200157461e-05	0	1.48745599220735	0	1.08517337550156	0.050454532455985	0	1.28660543792042e-05	0.232641329560838	0.0399283367709673	0	0	0.0846381412008413	0.208663669061717	0.103817856575566	0	0.0518961283891161	0	0.000106112458592124	0	0.129215771220969	0.149558487641043	0	0.000103412641381238	0	0.00128686514161067	0	0	0.0116726233675701	0.0025310063186727	8.57736958613613e-06	0.00183119504755808
HC07	1.28698799154738	0.824882916267072	1.91295622489959	0.805264226096528	1.2093862950806	1.31531674161732	0.32141330665411	1.57715497265466	0.382162567845927	0.459628353315083	0	0.19871171777352	1.78840545996168	0.252849141514772	0.0263895528336882	0.409120645950607	0	0	0.957729483848301	1.25747706213063	1.84547022642911	0	1.11513865163298	1.4665173095614	0.368522200028709	0	2.46996261885008	1.8499187105047	0.162072139209453	0.0240309552499996	0.225790032205295	0.75044725837577	1.38122684264114	0.249943459935206	0.299308612336455	0.067678023350838	0.183307062748095	0	0	0.192039216717543	1.29881129327573	0	0.650369625299176	0.183479176957955	1.09667227482631	0	2.43227089444099	0.228198651058312	1.61727236925794	0.40272894674928	1.18550273383866	0.0519737685087281	1.23027927850086	0	0.000105643695967964	1.27332042804824	1.81640945176157	0	0	0.394414767730969	0	0.248034592109068	1.98339476941575	0.57255148604723	0.213925931445561	0.589864540967653	0	0.425272384165387	0	1.24086866476693	0.308272209058065	0	0	0	0	0.217958867889707	0.115208102050382	0.625540417270015	0.400203917000808	0.749031581040931	0	0.673493994961787	1.92973253429151	1.73767512749766	0.689524246408629	1.6623103905736	0.992551951647709	1.75967117498942	0.695842828255615	1.0929549806547	1.23241088780233	1.85279684413645	1.09965391248642	0.600106603513828	1.09913351648846	0	0.0297758585861441	0.63379271876091	1.403496166653	0	0.00526265917752364	0.594960875156055	0.62007124716621	0.814622922291279	0.0299795374204276	0.000881512434109496	0	1.86897871072953	0	0.382430602999525	5.73029060144939	0.0195019219674397	2.44924023207835	0	0.780124735846049	0.323587223221417	0.768492894327896	0.369211167455725	0.901222803941991	0.119438902973837	1.74151731939666	0.0869472161301262	0.0194879445919647	0.636993886878628	1.11945421792814	0.0809499236896994	1.28873436825874	5.35873820127353e-06	0.0357472270895863	1.41138827215555	0.682994878065003	0.963922401965002	0.894281213167413	1.76694967797419	1.55240473615676	0.031448826881814	6.47847454183811e-05	3.99469575004027e-05	0	1.51369530576428	0	1.09992008588445	0.0565344239696689	0	0.000114941051273693	0.211192006395945	0.0131502916871684	0	0	0.0684856222967266	0.185270978250315	0.0976129201265595	2.52175915354048e-06	0.0330461809998024	0.000406135947885994	0.00637925305660392	0.00731244483715449	0	0.163710121891181	0	0.00465914628597114	0	0.0211099155624191	0	0	0.00985388139052593	0.0418425867812023	0	0
HC08	1.11843246313982	0.927854877976601	1.72627217707706	0.766645949748365	1.0371495378272	1.29565383647639	0.212635374209198	1.72773299932865	0.331090353120338	0.219768059675894	0.000219659863211887	0.182289077711309	1.64060169940178	0.310336894412112	0.0358676015547078	0.481973769922865	0	0	0.930268654254679	1.22127828014019	1.86132174768576	0	1.12627925127663	1.35500243228571	0.315566540885536	0.0968697781893096	2.25095197702813	1.71979783436856	0.147573053381953	0.0307971528913574	0.177664574052166	0.763174624927059	1.35841746430678	0.245899600930422	0.311107368068401	0.0360920369265835	0.152164142706572	0	0	0.142863501310304	1.29544495514033	0	0.638098281171906	0.166528897155041	1.10757268696224	0	2.25266618004251	0.0855241552217647	1.68048178645041	0.419640548112145	1.21465297395024	0.0474408120587215	2.06705623501679	0	0	1.18239788986382	1.9337915990025	0	0	0.741255730988947	0	0.680466351632131	2.00279736825954	0.497925096978038	0.195325688325429	0.578109377404341	0.304879547456125	0.576731583476346	0.000901623002165792	1.17253918079428	0	0	0	0	0	0	0.0947557979488984	0.675201293763631	0.247692684107868	0.619003873839833	0	0.62026518303481	1.65852539790495	1.90100124122179	0.522927841716218	1.66292838982236	1.08961970438591	1.68087506705616	0.916580272396978	1.18240329579049	1.21774250287716	1.80987905780067	1.42182087431958	0.888633838194226	1.2305473261376	0.032625054551158	0.0430894848114168	0.669090385275743	1.36361429719137	0	0.00202749320679769	0.734578795726635	0.631847380521429	0.89252863403957	0.00195959158031453	0.00111186540289758	0.420626027906033	1.70839531135679	0	0.394654897158865	5.12908383073553	0.0437677122480698	2.53563873058361	0	0.642047007095677	0.329659956090194	0.985573508351805	0.579889044967631	0.267276239324285	0.0602527543652189	1.66694108449857	0.0601138426452397	0	0.652863863631024	1.20023738060002	0	1.25959505399206	3.98676837692358e-05	0.00654001666342807	1.50189476279068	0.787269928959458	0.870101166094992	0.836359165120655	1.74072996498074	1.61269793838647	0.00640097811628286	0	0	0	1.58795329447876	0	1.04657063393536	0.0544954836196792	0	0.000117574357576455	0.232103010290529	0.0388027736383331	0	0	0.0885079276399297	0.209722343104307	0.100965227178394	0.000139146033547529	0.0722873400136147	0	0.00119263437705229	0	0.166963602566214	0.157662197720687	0	0.000674878436106534	0	0.00954156721004505	0	0	0.0138778612118697	0.00616111426400255	0	0.000891835423030814
HC09	1.2232038640802	0.83325032713798	1.89865705505187	0.783619299904019	1.12675104143182	1.10333170897251	0.253669902976952	1.87908086560041	0.344322238002755	0.438681214106381	9.70183792363333e-05	0.114307485609044	1.0287673704814	0.226736182276646	0.0200169613618792	0.47453223493579	0	0	0.932314006719004	1.28781210374144	1.89713012949361	0	1.15748126614072	1.46917495314752	0.332318031272927	0.0499633010861608	2.49860590582329	1.83765585653793	0.184129759016408	0.0399044909660116	0.193395661022673	0.775194208688315	1.51714600425253	0.239728934949828	0.279477859885205	0.106923334838736	0.202607382519326	0	0.0240425126320727	0.190562348793955	1.2643987748693	0.43125329295529	0.644210769783385	0.160563255512251	1.04077721096814	0	2.39075432500359	0.184722217918945	1.77497893070626	0.370351710870664	1.14250236572632	0.0351749130171037	0.908285484300277	0	0	1.23157730695165	1.70675655505142	0	0	0.274858390527622	0	0.475684114497606	2.15877115252957	0.561845925273933	0.184608664233334	0.624182431399567	0	0.349759096232024	0.000155229406778133	1.23907884145351	0	0	0	0	0	0	0.0949718088658021	0.713195653059968	0.239466267219176	0.704951701501267	0	0.649625199211342	1.79020085569276	1.83664545724139	0.541731985435537	1.71132029961069	1.05735978257933	1.72885509963892	0.870366432886032	1.1284880026346	1.20077962016974	1.84444672913939	1.02061301451394	0.445552249760658	0.970784982919999	0	0	0.714020798535682	1.49124531732579	0	0.00122813854186229	0.686537366166337	0.621921619869693	0.831924694953651	0.0178222208266405	0.00228575301480801	0.405522919240183	1.84407099797726	0	0.386675883109838	6.26052693503457	0.0342261438269937	2.30636282314595	0	0.747956654612382	0.357068072368094	1.03661367966147	0.638051701195173	0.561662824784604	0.0625222782196616	1.77102270445794	0.0567597266668528	0.000336330381352622	0.630773040024267	1.35848808369341	0.0013970646610032	1.32885885973609	0	0.00197594099044665	1.46104975678893	0.778382022694065	0.996544702384858	0.827734681360919	1.81567608794324	1.67758644859959	0.00854964765182264	0	0	0	1.59636748008244	0	1.10383257198178	0.0552546384956795	0	1.82225825348243e-05	0.184763398063	0.0228892770654663	0	0	0.0913100566165389	0.231065979488186	0.100677215958918	3.65245663007372e-06	0.0354519749293799	0	3.32802440289482e-05	0	0	0.17251544860204	0	0	0	0.0047171629563095	0	0	0.00585503431040521	0.00235595904196448	0	0.000307803573703483
HC10	1.1407755876698	1.00658333711836	1.65655597939789	0.817703138328488	1.01169109397088	1.16759335662243	0.238248090157794	1.60841194393099	0.374635731942911	0.236422515772108	0.0018289823426489	0.145540058576917	1.30986052719225	0.369752915717683	0.0473361284011375	0.481057040515929	0	0	0.913334912813008	1.22901360233934	1.90429100199375	0	1.15743919497607	1.35495856281962	0.354836798581153	0.0831182300192695	2.33861075490959	1.73631195005936	0.147104507726896	0.0167472068388912	0.164336319554513	0.76723390922947	1.34900241240793	0.253746097651126	0.295496691893876	0.0337992447173587	0.143288002492153	0	0	0.161819206939354	1.27800424712624	0	0.672770100385282	0.17016879447038	1.03182649339228	0	2.31970488026656	0.0550180572030331	1.70497578578892	0.412633047040197	1.156374542806	0.0508543517044963	1.904320343241	0	0	1.1002885823459	1.86422443455322	0	0	0.673718038219937	0	0.766375654541104	1.99735011027322	0.46996087756683	0.224512577439682	0.544330336790178	0.275540318091924	0.546699057724725	0.00105615207774062	1.14391932886067	0	0	0	0	0.392532048191124	0	0.0979578060092977	0.667046496564141	0.242925566855431	0.655857756639614	0	0.639014987736883	1.69442956761212	1.92715179511912	0.550893109137843	1.67409933219302	1.16783827494513	1.67520099868787	0.836940566034284	1.24884950951148	1.27344125122069	1.87763888018855	1.28816062023809	1.00521480257871	1.32501221296879	0.0242881782132523	0	0.581013400347718	1.39411927923507	0	0.00384125663882588	0.755083984402251	0.619553641909113	0.793848131668214	0.00458878483898269	0.00232831619679833	0.442503218236595	1.74456554470863	1.43725635301802	0.370328342434891	4.4136145268741	0.0460036020823141	2.45177366363249	0	0.600079805953116	0.281409141161935	0.693165359623221	0.428427395262063	0.277328775641077	0.0649623891739484	1.7233871369607	0.0504503456355884	0	0.649301165302282	1.19056980121028	0	1.31533771173425	9.08788523340484e-07	0.01112395776081	1.46984742122559	0.762074971523959	0.880357152283938	0.847954992058316	1.76311745187929	1.61835326267971	0.00655963556147164	3.89422664255304e-05	0	0	1.58409565456681	0	0.927606328113893	0.0534629461844017	0	5.33419350656373e-05	0.251236410047601	0.0511486057020504	0	0	0.0797227252071824	0.186219897862317	0.0883085047814415	0	0.074480381406565	0.000326207248904322	0.000760705564319074	0	0.168714953538819	0.156611240608016	0	0.000495512544987578	0	0.0168742035436815	0	0	0.00929349514147013	0.00871420791603494	0	0
HC11	1.14665586403264	0.834756651228093	1.83043790232294	0.822457190555122	1.05918481403384	1.34778909522464	0.213032032852551	1.83136281522186	0.328934560269034	0.263613195046746	0.000136033847695196	0.18660167194722	1.67941504752498	0.216287262938782	0.0376390000577986	0.469116111189077	0	0	0.89897108902229	1.18930447904765	1.87176426105247	0	1.11200670781097	1.3864752914482	0.305175723670806	0.0593614330003909	2.4218910788561	1.76911599045672	0.153740238925224	0.0393000460345382	0.290593438942937	0.789953848837685	1.41658123536221	0.234852917565864	0.28483810002148	0.0609407945277201	0.16947795255931	0	0	0	1.30746159788877	0	0.619902558462986	0.163214555597231	1.05359037692612	0	2.17895695915065	0.102281132037552	1.66921397875397	0.388326399667196	1.30666868171171	0.042757166798674	1.84310667586626	0	7.14532616271672e-05	1.19172171352719	1.90806440666516	0.612163930484268	0	0.603511622127723	0	0.397605073995348	2.00391232775322	0.567017771319166	0.17773180305667	0.594768847360744	0	0.585194104661657	0	1.23584928699964	0	0	0	0	0	0	0.0870614870256859	0.705039171828703	0.30404295475459	0.652255254866855	0	0.630386457420221	1.86585648866692	1.81490972395073	0.55556762634283	1.62100977825393	1.03925574876824	1.77768192164905	0.912188007507338	1.09770739758453	1.16276979905461	1.86524132873408	1.36454772090185	0.575959808548988	1.03023599118422	0.056090659949407	0	0.735920747328464	1.34254417035311	0	0.00212819668449774	0.63309784168942	0.627222690517437	0.836761078006209	0.00039487328793961	0.00198489639404311	0	1.68519734161082	0	0.416183072446331	5.67567803484375	0.0219499859872358	2.51920207244278	0	0.7218946832256	0.37687875033468	1.24365410886281	0.692991212883474	0.335270157848993	0.0564700776858906	1.61499024210296	0.0631067742275454	0	0.610684425137477	1.28973571221584	0	1.21808829095907	5.177227552986e-05	0.00385878951936541	1.47348657452338	0.782835909139241	0.866195899701998	0.814622386462146	1.72119868466714	1.55745629145412	0.0105597014660811	0	7.27524118385706e-05	0	1.54892643831843	0	1.17195745012861	0.0524991018133267	0	6.15010376964878e-05	0.200242350305045	0.0221551428285797	0	3.76069798037724e-06	0.0882929179365449	0.225501649916342	0.109735570217188	0	0.0454444398655897	0.000171804518261444	0.000588640402364925	0	0	0.163044666065967	0	0.000220789365299567	0	0.00626532283530848	0	0	0.0141430786795573	0.00448057534620285	0	0.00123297452258757
HC12	1.07981123938027	0.985134671212483	1.65306790455954	0.783477386055702	0.943632398929324	1.08630075601129	0.237736229327115	1.80136811407819	0.399820579066216	0.486456393350912	0.00327004429267411	0.141489763218856	1.27340786896971	0.332484497287908	0.0583859308743939	0.505168440887851	0	0	0.86757009123415	1.14998202921555	1.7998154089816	0	1.14117616592681	1.29385267337582	0.492442541228627	0.230640311517671	2.30519158426812	1.66148479184194	0.233467840094258	0.0263245545950382	0.194118662091397	0.777544598982836	1.32229687091602	0.241293755415096	0.322906898965397	0.0925220318294652	0.160378887119595	0	0.027630464771246	0.219252080665349	1.23611455971701	0.509514669036786	0.73221708898418	0.163448465629814	1.04505694239848	0	2.01275548686432	0.298977518609074	1.65483598368054	0.52288176390957	1.10306657282149	0.0511406224791095	1.65187119050524	0	0	1.14430571287659	1.92232113817838	0.595375319948346	0	0.664486692575065	0	0.794842650033307	1.84834743237483	0.52271410180987	0.194132675399648	0.587561671267832	0.268912405630689	0.50964243568118	0	1.20877334577991	0.162338529906106	0	0	0	0	0	0.105308393641129	0.78482671280027	0.303058479214744	0.712992632703785	0	0.680096455733083	1.78384781332669	1.71005744717122	0.50038634453641	1.53176550711524	1.1426188878011	1.62468289500687	0.915156287149997	1.0841926288985	1.13484915962815	1.77238482967004	1.44049232315925	0.968683905283788	1.0607999567292	0.0607022241806619	0	0.752650613372903	1.27566263341849	0	0.0309250233411986	0.618197832958066	0.6093613877169	0.806218684653039	0.062773520709232	0.00405560665723605	0.393278360566963	1.62224124164672	0	0.435093300225213	4.36572299913402	0.0379263824619709	2.49566698306175	0	0.808588777723475	0.412749837206568	1.53422706435913	0.988875533869241	0.282293665584929	0.0527959514529909	1.56833544503083	0.0515392922468985	0	0.637183006854094	1.14936431408999	0	1.180166560395	5.01156213436644e-06	0.000193947454599982	1.46071608122751	0.765208213096557	0.866189163710821	0.753382137445877	1.628619853921	1.45273486783481	0.0131420073185292	0	5.02295204830817e-05	0	1.57114495547544	0	1.16916473411485	0.0551273523458852	0	7.95313121323369e-06	0.235711966309176	0.0414134316892442	0	0	0.0864118311889551	0.231505787267613	0.0983430691898698	0	0.038689420047297	0	0.000548891342766485	0	0.148140577496647	0.135010705317858	0	0.000499187962824194	0	0.00263819071507497	0	0	0.00853530712247334	0.00618842499239693	0	0.00134036207531841
HC13	1.16966139957643	0.870331219138439	1.90704573534193	0.885717141440927	1.12442027121885	1.36398727759434	0.214987570134836	1.82770744323683	0.341559384188303	0.216512263422892	0	0.164941782162102	1.48447603945892	0.202147719422194	0.0370372199448866	0.486007368572698	0	0	0.92818503447794	1.23061846732934	1.9173029407204	0	1.13953902254328	1.41399242334888	0.310693110789189	0.0718006210582568	2.39097182985778	1.83977668172593	0.158821052501329	0.0504668077293305	0.303189837011957	0.793493949769794	1.42336464648876	0.242959762627082	0.278446550978798	0.0728434501938386	0.153183471653316	0	0	0	1.31370014563063	0	0.610198888358848	0.171196223728538	1.05734646269716	0	2.23011595742421	0.208981402086444	1.76512552633208	0.404992273117441	1.32938232410393	0.0558442172389899	1.80432285599029	0	0.000173839569177598	1.20640807504729	1.95519859892303	0	0	0.49347989382071	0	0.54177760356566	2.06235453312715	0.590314817087061	0.194006907232155	0.597696108744185	0	0.611081112692453	0	1.24498273461101	0	0	0	0	0	0	0.0819257454987388	0.693772655088485	0.344298915895957	0.653951750769609	0	0.642791263945948	1.83438105683111	1.89761814117884	0.556938608982618	1.6976182169227	1.04839708385344	1.68806310727765	0.927485919967399	1.11285742123236	1.17287580946801	1.86847995509797	1.41123088210063	0.640966991507002	1.16450259884136	0	0.0407654299942427	0.736115815883101	1.32944223807544	0	0.000826557951561413	0.686206459791122	0.649375317580846	0.872384993489363	0.0015656057199972	0.000815077980011949	0	1.72737503183822	0	0.44420666201337	5.6682116150082	0.0263771862300571	2.45067820174346	0	0.771652436677819	0.343506044627709	0.878955438198293	0.331619970154246	0.322521655944483	0.0572983411989062	1.64288567316504	0.0682494536226654	0	0.63319900229506	1.26407327490443	0	1.22269561665378	1.07146401128331e-05	0.00343251149328976	1.48464217760719	0.806437793511198	0.908515370848321	0.816702281186478	1.71061730371415	1.57801572012179	0.00316732415049714	0	0	0	1.58463178844535	0	1.10226800325767	0.0520243361128235	0	1.19791007472668e-05	0.210385710926179	0.0307819513267375	0	0	0.0871565798173398	0.202854154231454	0.104182001664674	0	0.0528667200536859	0	9.4094021354516e-05	0	0	0.166041765702707	0	4.48681726752602e-05	0	0.00503672271761187	0	0	0.0133363948051454	0.00236835291844701	0	0.000344157462872354
